0.785157 0.599213 0.156434
0.730525 0.664727 0.156434
0.282997 0.946277 0.156434
0.983966 0.069668 0.164187
0.968957 0.184838 0.164187
0.930708 0.326841 0.164187
0.889222 0.426998 0.164187
0.849061 0.502133 0.164187
0.502133 0.849061 0.164187
0.468412 0.868120 0.164187
0.297446 0.940515 0.164187
0.983621 0.054132 0.171929
0.866959 0.467785 0.171929
0.839944 0.514718 0.171929
0.810391 0.560096 0.171929
0.982970 0.038621 0.179661
0.902821 0.390686 0.179661
0.838767 0.513997 0.179661
0.809255 0.559311 0.179661
0.578221 0.795853 0.179661
0.333226 0.925571 0.179661
0.864475 0.466445 0.187381
0.726530 0.661092 0.187381
0.964827 0.176209 0.195090
0.939664 0.281019 0.195090
0.917470 0.346683 0.195090
0.880772 0.431486 0.195090
0.797975 0.570241 0.195090
0.499260 0.844203 0.195090
0.933644 0.295273 0.202787
0.600173 0.773738 0.202787
0.581777 0.787663 0.202787
0.524694 0.826785 0.202787
0.388896 0.898686 0.202787
0.977600 0.000000 0.210472
0.903185 0.374111 0.210472
0.723063 0.657937 0.210472
0.674790 0.707362 0.210472
0.975164 0.038314 0.218143
0.974833 0.045972 0.218143
0.966181 0.137508 0.218143
0.789533 0.573629 0.218143
0.967421 0.114502 0.225801
0.945442 0.234849 0.225801
0.788123 0.572605 0.225801
0.620961 0.750614 0.225801
0.965630 0.114290 0.233445
0.953686 0.189700 0.233445
0.754069 0.613908 0.233445
0.076291 0.969372 0.233445
0.969758 0.038102 0.241075
0.961869 0.129195 0.241075
0.936109 0.256091 0.241075
0.934069 0.263435 0.241075
0.752624 0.612732 0.241075
0.653163 0.717817 0.241075
0.600835 0.762155 0.241075
0.314364 0.918182 0.241075
0.796796 0.550699 0.248690
0.486486 0.837547 0.248690
0.203859 0.946887 0.248690
0.053224 0.967120 0.248690
0.962310 0.090965 0.256289
0.895900 0.362877 0.256289
0.730055 0.633510 0.256289
0.341669 0.904200 0.256289
0.083404 0.962995 0.256289
0.891135 0.369120 0.263873
0.866199 0.424347 0.263873
0.687381 0.676667 0.263873
0.682045 0.682045 0.263873
0.497505 0.826353 0.263873
0.261820 0.928343 0.263873
0.173293 0.948863 0.263873
0.820628 0.502881 0.271440
0.483408 0.832248 0.271440
0.158022 0.949394 0.271440
0.954494 0.105377 0.278991
0.845119 0.456002 0.278991
0.837852 0.469220 0.278991
0.938167 0.194285 0.286525
0.783847 0.550897 0.286525
0.677460 0.677460 0.286525
0.090163 0.953821 0.286525
0.927603 0.230418 0.294040
0.609245 0.736451 0.294040
0.358820 0.885883 0.294040
0.060015 0.953907 0.294040
0.953454 0.000000 0.301538
0.950515 0.074807 0.301538
0.913479 0.273188 0.301538
0.859496 0.412724 0.301538
0.652684 0.695038 0.301538
0.485348 0.820678 0.301538
0.405961 0.862711 0.301538
0.948682 0.067170 0.309017
0.926494 0.214750 0.309017
0.836990 0.451615 0.309017
0.445028 0.840511 0.309017
0.236518 0.921177 0.309017
0.469992 0.823984 0.316477
0.778288 0.537908 0.323917
0.765399 0.556095 0.323917
0.733685 0.597314 0.323917
0.416220 0.849611 0.323917
0.118576 0.938625 0.323917
0.074229 0.943169 0.323917
0.908088 0.256107 0.331338
0.859920 0.388269 0.331338
0.826806 0.454540 0.331338
0.467471 0.819564 0.331338
0.421730 0.844014 0.331338
0.367902 0.868829 0.331338
0.935981 0.095899 0.338738
0.916581 0.212452 0.338738
0.828035 0.446783 0.338738
0.817279 0.466168 0.338738
0.283711 0.897087 0.338738
0.872308 0.345371 0.346117
0.515088 0.784147 0.346117
0.168556 0.922926 0.346117
0.930572 0.095345 0.353475
0.793734 0.495017 0.353475
0.720772 0.596274 0.353475
0.706524 0.613090 0.353475
0.450654 0.819736 0.353475
0.855934 0.370396 0.360811
0.834287 0.416870 0.360811
0.763038 0.536272 0.360811
0.583126 0.727860 0.360811
0.481042 0.799008 0.360811
0.462084 0.810120 0.360811
0.423409 0.830987 0.360811
0.403714 0.840732 0.360811
0.109620 0.926174 0.360811
0.620331 0.692585 0.368125
0.914278 0.152178 0.375416
0.665600 0.645011 0.375416
0.579510 0.723347 0.375416
0.532947 0.758307 0.375416
0.173676 0.910439 0.375416
0.922056 0.058011 0.382683
0.842027 0.380190 0.382683
0.819863 0.425885 0.382683
0.760021 0.525283 0.382683
0.683330 0.621782 0.382683
0.594476 0.707214 0.382683
0.366917 0.847895 0.382683
0.222724 0.896631 0.382683
0.180240 0.906127 0.382683
0.916759 0.086659 0.389928
0.749208 0.535392 0.389928
0.744980 0.541259 0.389928
0.666296 0.635615 0.389928
0.443621 0.806943 0.389928
0.913682 0.086368 0.397148
0.596034 0.697866 0.397148
0.364484 0.842274 0.397148
0.331136 0.855934 0.397148
0.842212 0.356631 0.404344
0.604841 0.686057 0.404344
0.514085 0.756454 0.404344
0.100364 0.909084 0.404344
0.901274 0.135501 0.411514
0.893891 0.177806 0.411514
0.866796 0.281639 0.411514
0.836445 0.361962 0.411514
0.824662 0.388057 0.411514
0.818465 0.400962 0.411514
0.580950 0.702248 0.411514
0.524062 0.745664 0.411514
0.506349 0.757804 0.411514
0.903414 0.092562 0.418660
0.815538 0.399528 0.418660
0.747075 0.516336 0.418660
0.721923 0.550954 0.418660
0.550954 0.721923 0.418660
0.510452 0.751108 0.418660
0.120893 0.900060 0.418660
0.659591 0.619397 0.425779
0.238759 0.872758 0.425779
0.162562 0.890104 0.425779
0.899676 0.056603 0.432873
0.840732 0.325255 0.432873
0.716607 0.546897 0.432873
0.666744 0.606691 0.432873
0.458878 0.775920 0.432873
0.428062 0.793338 0.432873
0.305357 0.848162 0.432873
0.231033 0.871347 0.432873
0.112982 0.894347 0.432873
0.063667 0.899204 0.432873
0.897584 0.028208 0.439939
0.796922 0.413968 0.439939
0.776537 0.451048 0.439939
0.682866 0.583222 0.439939
0.678264 0.588567 0.439939
0.619865 0.649786 0.439939
0.572424 0.691942 0.439939
0.369551 0.818465 0.439939
0.257307 0.860376 0.439939
0.790568 0.418584 0.446979
0.693716 0.564773 0.446979
0.888781 0.062929 0.453991
0.883076 0.118612 0.453991
0.787441 0.416929 0.453991
0.784142 0.423100 0.453991
0.780795 0.429246 0.453991
0.756028 0.471502 0.453991
0.704033 0.546104 0.453991
0.615018 0.644705 0.453991
0.567949 0.686532 0.453991
0.385692 0.803202 0.453991
0.187532 0.871048 0.453991
0.846108 0.267589 0.460974
0.679300 0.571011 0.460974
0.274226 0.843980 0.460974
0.254266 0.850207 0.460974
0.840511 0.273099 0.467930
0.648969 0.599901 0.467930
0.536165 0.702545 0.467930
0.502475 0.727021 0.467930
0.325336 0.821705 0.467930
0.239890 0.850585 0.467930
0.233202 0.852443 0.467930
0.430018 0.767852 0.474856
0.852094 0.204570 0.481754
0.839566 0.251083 0.481754
0.804235 0.348023 0.481754
0.675206 0.558579 0.481754
0.130283 0.866568 0.481754
0.061891 0.874118 0.481754
0.845085 0.216981 0.488621
0.636022 0.597265 0.488621
0.143252 0.860656 0.488621
0.868632 0.000000 0.495459
0.857937 0.135884 0.495459
0.812556 0.307039 0.495459
0.797191 0.344975 0.495459
0.770835 0.400417 0.495459
0.764451 0.412475 0.495459
0.686354 0.532390 0.495459
0.548413 0.673620 0.495459
0.326098 0.805097 0.495459
0.156059 0.854498 0.495459
0.820267 0.273662 0.502266
0.695554 0.513744 0.502266
0.666273 0.551189 0.502266
0.591937 0.630349 0.502266
0.330911 0.798891 0.502266
0.094889 0.859491 0.502266
0.074613 0.861488 0.502266
0.054296 0.863007 0.502266
0.858089 0.067533 0.509041
0.719415 0.472567 0.509041
0.613398 0.603838 0.509041
0.329392 0.795222 0.509041
0.081003 0.856922 0.509041
0.054046 0.859044 0.509041
0.851544 0.094011 0.515786
0.848171 0.120713 0.515786
0.737413 0.436105 0.515786
0.697033 0.498107 0.515786
0.334058 0.788904 0.515786
0.258333 0.816841 0.515786
0.850012 0.066897 0.522499
0.836257 0.166342 0.522499
0.830619 0.192527 0.522499
0.797597 0.301387 0.522499
0.740630 0.422448 0.522499
0.578773 0.626113 0.522499
0.543493 0.656971 0.522499
0.205550 0.827493 0.522499
0.066897 0.850012 0.522499
0.829504 0.178587 0.529179
0.818437 0.223899 0.529179
0.793734 0.299927 0.529179
0.770569 0.355237 0.529179
0.540861 0.653788 0.529179
0.650566 0.538195 0.535827
0.601701 0.592323 0.535827
0.573130 0.620009 0.535827
0.837996 0.059333 0.542442
0.416232 0.729732 0.542442
0.265870 0.796913 0.542442
0.202526 0.815316 0.542442
0.170360 0.822639 0.542442
0.822208 0.150162 0.549023
0.818442 0.169491 0.549023
0.735563 0.396888 0.549023
0.691280 0.469793 0.549023
0.648165 0.527689 0.549023
0.800252 0.225694 0.555570
0.755093 0.348103 0.555570
0.728622 0.400564 0.555570
0.656990 0.509614 0.555570
0.456496 0.694948 0.555570
0.250720 0.792768 0.555570
0.200447 0.806947 0.555570
0.071745 0.828369 0.555570
0.823996 0.071366 0.562083
0.816898 0.129384 0.562083
0.811188 0.161355 0.562083
0.624679 0.542069 0.562083
0.167721 0.809896 0.562083
0.064892 0.824531 0.562083
0.821017 0.051654 0.568562
0.774007 0.278660 0.568562
0.665530 0.483536 0.568562
0.604083 0.558409 0.568562
0.064544 0.820105 0.568562
0.045204 0.821398 0.568562
0.818150 0.000000 0.575005
0.809057 0.121636 0.575005
0.802429 0.159613 0.575005
0.783847 0.234420 0.575005
0.778107 0.252822 0.575005
0.763038 0.295197 0.575005
0.583045 0.573958 0.575005
0.470440 0.669369 0.575005
0.727809 0.363666 0.581413
0.658223 0.478227 0.581413
0.452017 0.676491 0.581413
0.435953 0.686952 0.581413
0.114638 0.805492 0.581413
0.808917 0.012708 0.587785
0.739933 0.327121 0.587785
0.714981 0.378563 0.587785
0.708947 0.389747 0.587785
0.525414 0.615181 0.587785
0.417280 0.693099 0.587785
0.802788 0.050507 0.594121
0.770650 0.230473 0.594121
0.627759 0.502930 0.594121
0.785520 0.149846 0.600420
0.794552 0.024970 0.606682
0.696615 0.382967 0.606682
0.415357 0.677801 0.606682
0.410021 0.681043 0.606682
0.304212 0.734433 0.606682
0.221782 0.763380 0.606682
0.789546 0.031021 0.612907
0.202508 0.763764 0.612907
0.783767 0.049311 0.619094
0.777482 0.110652 0.619094
0.399759 0.675955 0.619094
0.751129 0.211840 0.625243
0.716244 0.309946 0.625243
0.638509 0.448752 0.625243
0.511494 0.589445 0.625243
0.506849 0.593444 0.625243
0.487958 0.609072 0.625243
0.241166 0.742233 0.625243
0.158261 0.764215 0.625243
0.756819 0.169169 0.631353
0.688185 0.357484 0.631353
0.637954 0.440917 0.631353
0.620152 0.465623 0.631353
0.565312 0.530863 0.631353
0.268412 0.727563 0.631353
0.759040 0.132474 0.637424
0.573951 0.514073 0.637424
0.536210 0.553326 0.637424
0.249583 0.728971 0.637424
0.238102 0.732802 0.637424
0.759447 0.095940 0.643456
0.713920 0.276195 0.643456
0.629717 0.435225 0.643456
0.435225 0.629718 0.643456
0.309518 0.700116 0.643456
0.281793 0.711728 0.643456
0.178698 0.744333 0.643456
0.674794 0.350528 0.649448
0.669205 0.361084 0.649448
0.635553 0.417480 0.649448
0.533449 0.541895 0.649448
0.708599 0.261416 0.655400
0.574321 0.490516 0.655400
0.404700 0.637706 0.655400
0.299959 0.693163 0.655400
0.124007 0.745032 0.655400
0.592704 0.459748 0.661312
0.550823 0.509176 0.661312
0.744687 0.017549 0.667183
0.570204 0.479306 0.667183
0.492607 0.558753 0.667183
0.451914 0.592149 0.667183
0.306535 0.678899 0.667183
0.023398 0.744526 0.667183
0.739061 0.029038 0.673013
0.618189 0.406074 0.673013
0.272276 0.687692 0.673013
0.597451 0.426945 0.678801
0.476904 0.558383 0.678801
0.398327 0.616900 0.678801
0.275676 0.680612 0.678801
0.243309 0.692842 0.678801
0.666720 0.294754 0.684547
0.636022 0.356190 0.684547
0.693233 0.207321 0.690251
0.625681 0.363424 0.690251
0.535175 0.486972 0.690251
0.382898 0.613956 0.690251
0.266364 0.672758 0.690251
0.085046 0.718554 0.690251
0.695565 0.178591 0.695913
0.665600 0.269596 0.695913
0.491591 0.523492 0.695913
0.579809 0.414337 0.701531
0.573229 0.423394 0.701531
0.549097 0.454253 0.701531
0.160915 0.694233 0.701531
0.637425 0.306087 0.707107
0.581695 0.402034 0.707107
0.526720 0.471769 0.707107
0.433391 0.558724 0.707107
0.330876 0.624917 0.707107
0.077594 0.702837 0.707107
0.682148 0.163769 0.712639
0.601014 0.361840 0.712639
0.503788 0.488205 0.712639
0.499938 0.492146 0.712639
0.313570 0.627551 0.712639
0.676685 0.162458 0.718126
0.377492 0.584632 0.718126
0.689485 0.032515 0.723570
0.635615 0.269148 0.723570
0.604872 0.332531 0.723570
0.228706 0.651260 0.723570
0.139974 0.675910 0.723570
0.684547 0.000000 0.728969
0.683787 0.032247 0.728969
0.671394 0.133549 0.728969
0.476385 0.491591 0.728969
0.357675 0.583672 0.728969
0.185814 0.658846 0.728969
0.308169 0.604816 0.734323
0.179117 0.654742 0.734323
0.079784 0.674096 0.734323
0.494208 0.456841 0.739631
0.479615 0.472139 0.739631
0.105282 0.664727 0.739631
0.667183 0.000000 0.744894
0.655365 0.125018 0.744894
0.640691 0.186138 0.744894
0.527178 0.408921 0.744894
0.357494 0.563321 0.744894
0.176052 0.643536 0.744894
0.652337 0.108579 0.750111
0.576992 0.323131 0.750111
0.512845 0.417521 0.750111
0.482076 0.452699 0.750111
0.401206 0.525706 0.750111
0.072569 0.657318 0.750111
0.654410 0.036014 0.755282
0.517868 0.401699 0.755282
0.421721 0.501698 0.755282
0.187788 0.627921 0.755282
0.620738 0.190964 0.760406
0.281128 0.585448 0.760406
0.181190 0.623661 0.760406
0.050955 0.647446 0.760406
0.035687 0.648467 0.760406
0.571011 0.296617 0.765483
0.511512 0.390373 0.765483
0.433054 0.475920 0.765483
0.323186 0.556405 0.765483
0.020211 0.643138 0.765483
0.631065 0.089814 0.770513
0.606226 0.196975 0.770513
0.518614 0.370607 0.770513
0.374668 0.515687 0.770513
0.370607 0.518614 0.770513
0.163365 0.616134 0.770513
0.615047 0.142560 0.775496
0.535709 0.334099 0.775496
0.501890 0.383031 0.775496
0.421228 0.470291 0.775496
0.351438 0.517126 0.780430
0.248314 0.573819 0.780430
0.197875 0.593105 0.780430
0.160243 0.604360 0.780430
0.618922 0.014586 0.785317
0.617185 0.048574 0.785317
0.608128 0.116007 0.785317
0.579128 0.218834 0.785317
0.420241 0.454615 0.785317
0.359949 0.503700 0.785317
0.191311 0.588793 0.785317
0.063101 0.615870 0.785317
0.610621 0.052886 0.790155
0.599178 0.129000 0.790155
0.184815 0.584379 0.790155
0.591014 0.136990 0.794944
0.570816 0.205506 0.794944
0.536165 0.283885 0.794944
0.418763 0.438977 0.794944
0.356599 0.490816 0.794944
0.341006 0.501775 0.794944
0.288087 0.533919 0.794944
0.132344 0.592071 0.794944
0.549149 0.242776 0.799685
0.427883 0.421214 0.799685
0.321721 0.506952 0.799685
0.268375 0.537103 0.799685
0.251372 0.545268 0.799685
0.207816 0.563309 0.799685
0.126371 0.586971 0.799685
0.552400 0.218711 0.804376
0.521609 0.270954 0.809017
0.531765 0.235091 0.813608
0.473043 0.338041 0.813608
0.280098 0.509496 0.813608
0.276088 0.511680 0.813608
0.004566 0.581395 0.813608
0.503881 0.277011 0.818150
0.475576 0.323201 0.818150
0.296580 0.492617 0.818150
0.169075 0.549586 0.818150
0.560846 0.093350 0.822641
0.556749 0.115297 0.822641
0.549572 0.145716 0.822641
0.516336 0.238034 0.822641
0.496068 0.277811 0.822641
0.128382 0.553878 0.822641
0.546553 0.131216 0.827081
0.533192 0.177886 0.827081
0.517592 0.219172 0.827081
0.427412 0.365044 0.827081
0.255181 0.500820 0.827081
0.122615 0.548547 0.827081
0.555142 0.021812 0.831470
0.554731 0.030529 0.831470
0.549396 0.082598 0.831470
0.476899 0.272018 0.835807
0.439045 0.329644 0.835807
0.391255 0.385157 0.835807
0.363075 0.411828 0.835807
0.322708 0.444169 0.835807
0.181912 0.518010 0.835807
0.140709 0.530686 0.835807
0.055959 0.546164 0.835807
0.526336 0.100404 0.844328
0.516836 0.141390 0.844328
0.504149 0.181505 0.844328
0.502708 0.185459 0.844328
0.410166 0.344781 0.844328
0.220500 0.488354 0.844328
0.129174 0.520023 0.844328
0.528135 0.033227 0.848510
0.522664 0.082782 0.848510
0.488898 0.202508 0.848510
0.225313 0.478815 0.848510
0.147636 0.508167 0.848510
0.517286 0.073621 0.852640
0.447634 0.269497 0.852640
0.425109 0.303788 0.852640
0.420285 0.310427 0.852640
0.133911 0.505047 0.852640
0.511195 0.068662 0.856718
0.473365 0.204843 0.856718
0.507770 0.035952 0.860742
0.501461 0.087519 0.860742
0.494977 0.118833 0.860742
0.079632 0.502774 0.860742
0.027972 0.508272 0.860742
0.501274 0.031538 0.864713
0.426177 0.265788 0.864713
0.404010 0.298407 0.864713
0.043339 0.500392 0.864713
0.484360 0.104280 0.868632
0.449947 0.207429 0.868632
0.418330 0.265480 0.868632
0.405359 0.284891 0.868632
0.073661 0.489952 0.868632
0.397546 0.284091 0.872496
0.287204 0.395303 0.872496
0.238751 0.426320 0.872496
0.197571 0.446896 0.872496
0.147338 0.465878 0.872496
0.102841 0.477676 0.872496
0.480551 0.034025 0.876307
0.469312 0.108781 0.876307
0.467545 0.116139 0.876307
0.445082 0.184359 0.876307
0.371198 0.307081 0.876307
0.251716 0.410763 0.876307
0.228764 0.423974 0.876307
0.198249 0.439072 0.876307
0.007567 0.481694 0.876307
0.470119 0.066908 0.880063
0.432786 0.195410 0.880063
0.428062 0.205552 0.880063
0.402920 0.251284 0.880063
0.251284 0.402920 0.880063
0.188588 0.435802 0.880063
0.143187 0.452754 0.880063
0.132481 0.456002 0.880063
0.330876 0.330876 0.883766
0.259968 0.389069 0.883766
0.453474 0.082819 0.887413
0.359758 0.288221 0.887413
0.262092 0.379216 0.887413
0.449461 0.063968 0.891007
0.438827 0.116353 0.891007
0.381112 0.233546 0.894545
0.377397 0.239503 0.894545
0.371649 0.248328 0.894545
0.292950 0.337595 0.894545
0.431486 0.085828 0.898028
0.429344 0.095970 0.898028
0.411538 0.155507 0.898028
0.187317 0.398069 0.898028
0.082436 0.432147 0.898028
0.430258 0.047501 0.901455
0.178133 0.394521 0.901455
0.110941 0.418415 0.901455
0.310380 0.291466 0.904827
0.268817 0.330190 0.904827
0.252964 0.342486 0.904827
0.150502 0.398293 0.904827
0.417098 0.036125 0.908143
0.415358 0.052472 0.908143
0.291351 0.300651 0.908143
0.065493 0.413505 0.908143
0.029569 0.417614 0.908143
0.342162 0.228625 0.911403
0.312918 0.267257 0.911403
0.304369 0.276954 0.911403
0.236623 0.336680 0.911403
0.223222 0.345711 0.911403
0.203888 0.357454 0.911403
0.189698 0.365183 0.911403
0.142432 0.386079 0.911403
0.346408 0.208555 0.914607
0.279099 0.292571 0.914607
0.224641 0.336199 0.914607
0.106695 0.390013 0.914607
0.063253 0.399365 0.914607
0.012701 0.404144 0.914607
0.397148 0.000000 0.917755
0.390686 0.071352 0.917755
0.134529 0.373669 0.917755
0.065206 0.391758 0.917755
0.385127 0.060998 0.920845
0.380537 0.085060 0.920845
0.257864 0.292489 0.920845
0.382683 0.000000 0.923880
0.374111 0.080544 0.923880
0.346262 0.162939 0.923880
0.006011 0.382636 0.923880
0.374848 0.020629 0.926857
0.206112 0.313775 0.926857
0.191102 0.323136 0.926857
0.110387 0.358820 0.926857
0.368125 0.000000 0.929776
0.304469 0.206917 0.929776
0.202109 0.307681 0.929776
0.085937 0.357953 0.929776
0.336506 0.130184 0.932639
0.227799 0.279807 0.932639
0.183668 0.310565 0.932639
0.148479 0.328844 0.932639
0.314948 0.160474 0.935444
0.280993 0.214447 0.935444
0.259565 0.239939 0.935444
0.172715 0.308405 0.935444
0.165401 0.312389 0.935444
0.036028 0.351634 0.935444
0.345253 0.024445 0.938191
0.327456 0.112113 0.938191
0.029865 0.344826 0.938191
0.163188 0.296838 0.940881
0.034526 0.336974 0.940881
0.031878 0.337235 0.940881
0.324454 0.067191 0.943512
0.304087 0.131590 0.943512
0.155043 0.292825 0.943512
0.124389 0.307103 0.943512
0.109785 0.312621 0.943512
0.031182 0.329867 0.943512
0.317693 0.063193 0.946085
0.262055 0.190394 0.946085
0.109723 0.304768 0.946085
0.053183 0.319522 0.946085
0.309388 0.066610 0.948600
0.269841 0.165359 0.948600
0.242258 0.203639 0.948600
0.240651 0.205535 0.948600
0.239029 0.207419 0.948600
0.230702 0.216643 0.948600
0.177886 0.261752 0.948600
0.042130 0.313660 0.948600
0.037198 0.314283 0.948600
0.308979 0.004854 0.951057
0.280632 0.129373 0.951057
0.265984 0.157302 0.951057
0.236547 0.198839 0.951057
0.079198 0.298696 0.951057
0.074496 0.299903 0.951057
0.300413 0.026019 0.953454
0.293750 0.068088 0.953454
0.246703 0.173386 0.953454
0.147338 0.263091 0.953454
0.065779 0.294276 0.953454
0.061148 0.295273 0.953454
0.042487 0.298530 0.953454
0.004736 0.301501 0.953454
0.285916 0.068642 0.955793
0.282365 0.082035 0.955793
0.276657 0.099603 0.955793
0.257669 0.141655 0.955793
0.169075 0.240569 0.955793
0.133492 0.261992 0.955793
0.284538 0.033677 0.958073
0.277523 0.071256 0.958073
0.143911 0.247762 0.958073
0.079938 0.275148 0.958073
0.055898 0.281019 0.958073
0.260981 0.098616 0.960294
0.246563 0.130548 0.960294
0.197276 0.197276 0.960294
0.181190 0.212146 0.960294
0.026255 0.277753 0.960294
0.267024 0.048767 0.962455
0.258155 0.083880 0.962455
0.187362 0.196406 0.962455
0.162978 0.217067 0.962455
0.038246 0.268732 0.962455
0.025545 0.270236 0.962455
0.261241 0.037180 0.964557
0.244572 0.099062 0.964557
0.201990 0.169791 0.964557
0.182139 0.190931 0.964557
0.091331 0.247563 0.964557
0.079568 0.251591 0.964557
0.033072 0.261792 0.964557
0.256005 0.012073 0.966600
0.247729 0.065684 0.966600
0.203736 0.155486 0.966600
0.201268 0.158667 0.966600
0.101785 0.235211 0.966600
0.067628 0.247206 0.966600
0.014083 0.255902 0.966600
0.248682 0.001953 0.968583
0.229759 0.095170 0.968583
0.208923 0.134900 0.968583
0.177226 0.174464 0.968583
0.089730 0.231938 0.968583
0.035041 0.246209 0.968583
0.237803 0.039581 0.970506
0.219717 0.099206 0.970506
0.201492 0.132356 0.970506
0.147757 0.190487 0.970506
0.015137 0.240599 0.970506
0.232862 0.016487 0.972370
0.186683 0.140165 0.972370
0.091027 0.214967 0.972370
0.087639 0.216370 0.972370
0.225690 0.007093 0.974173
0.209945 0.083123 0.974173
0.069776 0.214750 0.974173
0.217330 0.018823 0.975917
0.214895 0.037505 0.975917
0.212509 0.049257 0.975917
0.161346 0.146813 0.975917
0.160187 0.148076 0.975917
0.103587 0.191980 0.975917
0.003426 0.218116 0.975917
0.198029 0.071295 0.977600
0.156779 0.140423 0.977600
0.153427 0.144078 0.977600
0.136690 0.160044 0.977600
0.108558 0.180315 0.977600
0.034557 0.207615 0.977600
0.023096 0.209201 0.977600
0.200035 0.033295 0.979223
0.086343 0.183487 0.979223
0.065686 0.191854 0.979223
0.158727 0.113428 0.980785
0.135766 0.140099 0.980785
0.134661 0.141161 0.980785
0.132427 0.143259 0.980785
0.129016 0.146339 0.980785
0.185512 0.026402 0.982287
0.182869 0.040876 0.982287
0.175800 0.064856 0.982287
0.092840 0.162765 0.982287
0.071708 0.173118 0.982287
0.171298 0.054175 0.983729
0.165440 0.070055 0.983729
0.161340 0.079040 0.983729
0.147796 0.102148 0.983729
0.102148 0.147796 0.983729
0.071352 0.164884 0.983729
0.067447 0.166520 0.983729
0.060858 0.169039 0.983729
0.043312 0.174362 0.983729
0.128069 0.114708 0.985109
0.127164 0.115710 0.985109
0.078054 0.153190 0.985109
0.074423 0.154986 0.985109
0.070751 0.156697 0.985109
0.021548 0.170573 0.985109
0.080225 0.143252 0.986429
0.029498 0.161515 0.986429
0.007734 0.164005 0.986429
0.148778 0.048341 0.987688
0.091950 0.126558 0.987688
0.148301 0.010500 0.988887
0.104298 0.105950 0.988887
0.090197 0.118186 0.988887
0.061181 0.135501 0.988887
0.116537 0.079198 0.990024
0.110652 0.087231 0.990024
0.088097 0.109964 0.990024
0.123632 0.020578 0.992115
